,0,1,2,0
533,128-60s,itr7,Node5,"[6887, 7268, 3436, 3965, 3892, 9490]"
534,128-60s,itr7,Node4,"[6887, 7268, 3436, 3965, 3892, 9490]"
535,128-60s,itr7,Node 3,"[6887, 7268, 3436, 3965, 3892, 9490]"
536,128-60s,itr8,Node 3,"[8287, 1580, 10187, 6882]"
537,128-60s,itr8,Node4,"[8287, 8294, 1580, 6882]"
538,128-60s,itr8,Node 2,[]
539,128-60s,itr8,Node5,"[8287, 8294, 10187, 1580, 6882, 13046]"
540,128-60s,itr8,Node 1,"[8287, 8294, 1580, 6882, 13046]"
541,128-60s,itr9,Node4,"[7332, 3807, 9009, 5737, 4841, 3245, 1665, 953]"
542,128-60s,itr9,Node 2,"[7332, 3807, 9009, 5737, 3245, 1665, 953]"
543,128-60s,itr9,Node 1,"[7332, 3807, 9009, 4841, 2907, 3245, 1665, 953]"
544,128-60s,itr9,Node5,"[7332, 3807, 9009, 2907, 4841, 3245, 1665, 953]"
545,128-60s,itr9,Node 3,"[7332, 3807, 9009, 5737, 7711, 4841, 3245, 1665, 953]"
546,128-60s,itr10,Node5,"[5890, 8222, 3012, 3345, 283, 5596]"
547,128-60s,itr10,Node4,"[5890, 8222, 6524, 3012, 3345, 283, 5596]"
548,128-60s,itr10,Node 1,"[5890, 8222, 6524, 3012, 3345, 283, 5596]"
549,128-60s,itr10,Node 2,"[5890, 8222, 6524, 3345, 283, 5596]"
550,128-60s,itr10,Node 3,"[5890, 8222, 6524, 3012, 3345, 283, 5596]"
551,256-60s,itr1,Node5,"[2483, 8601, 10711, 13672, 6178, 8492, 6991]"
552,256-60s,itr1,Node4,"[2483, 8601, 10711, 13672, 6235, 8492, 6991]"
553,256-60s,itr1,Node 2,"[2483, 8601, 10711, 13672, 6235, 8492, 6991]"
554,256-60s,itr1,Node 3,"[2483, 8601, 10711, 13672, 6178, 8492, 6991]"
555,256-60s,itr1,Node 1,"[2483, 8601, 10711, 5575, 8492]"
556,256-60s,itr3,Node 2,"[8856, 9898, 5543, 9604, 4584, 2116, 1489, 3550]"
557,256-60s,itr3,Node 3,"[8856, 9898, 5543, 9604, 744, 2116, 1489, 3550]"
558,256-60s,itr3,Node4,"[8856, 9898, 5543, 9604, 4584, 2116, 1489, 3550]"
559,256-60s,itr3,Node 1,"[8856, 5543, 9604, 4584, 2116, 1489, 3550]"
560,256-60s,itr3,Node5,"[8856, 9898, 5543, 9604, 2116, 744, 1489, 3550]"
561,256-60s,itr2,Node 2,"[9344, 15976, 6182, 13169, 4551, 3165, 529, 677]"
562,256-60s,itr2,Node5,"[9344, 7555, 2910, 13169, 4551, 3165, 529, 677]"
563,256-60s,itr2,Node 3,"[9344, 2910, 7555, 13169, 4551, 3165, 529, 677]"
564,256-60s,itr2,Node 1,"[9344, 7740, 6182, 13169, 4551, 3165, 529, 677]"
565,256-60s,itr2,Node4,"[7404, 8670, 1233, 6995, 3552]"
566,256-60s,itr4,Node5,"[9026, 10382, 4153, 11037, 2881, 2061, 9178]"
567,256-60s,itr4,Node4,"[9026, 4153, 1745, 11037, 2881, 2061, 2604]"
568,256-60s,itr4,Node 1,"[9026, 10382, 1745, 11037, 2881, 9178]"
569,256-60s,itr4,Node 2,"[9026, 10382, 4153, 11037, 2881, 9178, 2061]"
570,256-60s,itr4,Node 3,"[9026, 1745, 4153, 11037, 2881, 2604]"
571,256-60s,itr5,Node5,"[6800, 11475, 3818, 7293, 3556, 4568, 5404]"
572,256-60s,itr5,Node4,"[6800, 11475, 7293, 9800, 3556, 4568, 5404]"
573,256-60s,itr5,Node 3,"[6800, 11475, 3818, 7293, 3556, 4568, 5404]"
574,256-60s,itr5,Node 2,"[6800, 11475, 3818, 7293, 3556, 4568, 5404]"
575,256-60s,itr5,Node 1,"[6800, 11475, 9800, 7293, 3556, 4568, 5404]"
576,256-60s,itr6,Node 2,"[9028, 6180, 9807, 4179, 6074, 842]"
577,256-60s,itr6,Node5,"[9028, 6180, 9807, 7652, 4179, 6074, 842]"
578,256-60s,itr6,Node 3,"[9028, 6180, 9807, 7652, 4179, 6074, 842]"
579,256-60s,itr6,Node4,"[9028, 6180, 9807, 7652, 4179, 6074, 842]"
580,256-60s,itr6,Node 1,"[9028, 6180, 9807, 7652, 4179, 6074, 842]"
581,256-60s,itr7,Node5,"[6076, 12647, 2858, 5780, 3403, 11291, 564]"
582,256-60s,itr7,Node4,"[6076, 12647, 6052, 5780, 3403, 11291, 564]"
583,256-60s,itr7,Node 2,"[4179, 6074, 842, 6076, 12647, 2858, 6052, 3403, 11291, 564]"
584,256-60s,itr7,Node 1,"[6076, 12647, 5780, 6052, 3403, 11291, 564]"
585,256-60s,itr7,Node 3,"[6076, 12647, 2858, 6052, 3403, 11291, 564]"
586,256-60s,itr8,Node5,"[6947, 6192, 8549, 2941, 14664, 37]"
587,256-60s,itr8,Node 1,"[6947, 8549, 6192, 2941, 14664, 37]"
588,256-60s,itr8,Node4,"[6947, 5368, 8549, 2941, 14664, 37]"
589,256-60s,itr8,Node 2,"[6947, 5368, 8549, 2941, 37]"
590,256-60s,itr8,Node 3,"[6947, 5368, 8549, 2941, 14664, 37]"
591,256-60s,itr9,Node5,"[3661, 4543, 2851, 3118, 4838, 7658, 1294]"
592,256-60s,itr9,Node4,"[3661, 4543, 7985, 3118, 4838, 7658, 1294]"
593,256-60s,itr9,Node 2,"[3661, 4543, 7985, 3118, 2851, 4838, 7658, 1294]"
594,256-60s,itr9,Node 1,"[3661, 4543, 7985, 3118, 4838, 7658, 1294]"
595,256-60s,itr9,Node 3,"[3661, 4543, 7985, 3118, 4838, 7658, 1294]"
596,256-60s,itr10,Node5,"[6187, 4393, 7307, 1942, 10483, 251, 2081]"
597,256-60s,itr10,Node4,"[6187, 4393, 7307, 8452, 1942, 10483, 251, 2081]"
598,256-60s,itr10,Node 2,"[6187, 4393, 7307, 8452, 1942, 12813, 10483, 251, 2081]"
599,256-60s,itr10,Node 3,"[6187, 4393, 7307, 9543, 8452, 1942, 10483, 251, 2081]"
600,256-60s,itr10,Node 1,"[6187, 4393, 7307, 8452, 9543, 1942, 10483, 12813, 251, 2081]"
601,256-100s,itr1,Node5,"[3011, 8161, 3261, 14599, 9058, 14987]"
602,256-100s,itr1,Node4,"[3011, 8161, 3261, 14599, 9058, 14987]"
603,256-100s,itr1,Node 2,"[3011, 8161, 3261, 14599, 9058, 14987]"
604,256-100s,itr1,Node 1,"[3011, 8161, 3261, 14599, 9058, 14987]"
605,256-100s,itr1,Node 3,"[3011, 8161, 3261, 9058, 14987]"
606,256-100s,itr2,Node5,"[2, 14740, 10831, 18020, 311]"
607,256-100s,itr2,Node4,"[2, 14740, 10831, 18020, 311]"
608,256-100s,itr2,Node 2,"[2, 14740, 10831, 18020, 311]"
609,256-100s,itr2,Node 3,"[2, 14740, 10831, 18020, 311]"
610,256-100s,itr2,Node 1,"[2, 14740, 10831]"
611,256-100s,itr3,Node 2,"[14300, 6173, 7098, 6836, 6938, 2055]"
612,256-100s,itr3,Node 3,"[14300, 14122, 6836, 6938, 2055]"
613,256-100s,itr3,Node 1,"[14300, 4398, 6173, 6836, 6938, 2055]"
614,256-100s,itr3,Node5,"[14300, 7098, 6173, 6836, 6938, 2055]"
615,256-100s,itr3,Node4,"[14300, 14122, 6173, 6836, 6938, 2055]"
616,256-100s,itr4,Node4,"[11869, 12112, 9933, 8874, 4745]"
617,256-100s,itr4,Node5,"[12112, 10100, 9933, 8874, 4745]"
618,256-100s,itr4,Node 1,"[11869, 12112, 9933, 8874, 4745]"
619,256-100s,itr4,Node 2,"[11869, 12112, 9933, 8874, 4745]"
620,256-100s,itr4,Node 3,"[11869, 10100, 12112, 9933, 8874, 4745]"
621,256-100s,itr5,Node5,"[11734, 13430, 13924, 6282]"
622,256-100s,itr5,Node 2,"[11734, 13430, 13924, 6282, 1179]"
623,256-100s,itr5,Node 3,"[11734, 13430, 13924, 6282]"
624,256-100s,itr5,Node4,"[11734, 13430, 13924, 6282]"
625,256-100s,itr5,Node 1,"[11734, 13430, 1179, 6282]"
626,256-100s,itr6,Node 2,"[11997, 4490, 16613, 6227, 2520]"
627,256-100s,itr6,Node4,"[11997, 4490, 16613, 6227, 2520]"
628,256-100s,itr6,Node 3,"[11997, 4490, 16613, 6227, 2520]"
629,256-100s,itr6,Node 1,"[11997, 4490, 16613, 6227, 2520]"
630,256-100s,itr6,Node5,"[11997, 4490, 16613, 6227, 2520]"
631,256-100s,itr7,Node5,"[10391, 8296, 5524, 14722]"
632,256-100s,itr7,Node4,"[10391, 8296, 5524, 14722]"
633,256-100s,itr7,Node 2,"[10391, 8296, 5524, 14722]"
634,256-100s,itr7,Node 3,"[10391, 8296, 5524, 14722]"
635,256-100s,itr7,Node 1,"[10391, 8296, 5524, 14722]"
636,256-100s,itr8,Node 2,"[9806, 11916, 13817, 7903]"
637,256-100s,itr8,Node5,"[10391, 8296, 5524, 14722]"
638,256-100s,itr8,Node 3,"[9806, 11916, 13817, 7903]"
639,256-100s,itr8,Node4,"[9806, 11916, 13817, 7903]"
640,256-100s,itr8,Node 1,"[9806, 11916, 13817, 7903]"
641,256-100s,itr9,Node 2,"[11731, 8119, 11569, 9535, 1475]"
642,256-100s,itr9,Node5,"[9806, 11916, 13817, 7903, 11731, 8119, 11569, 9535, 1475]"
643,256-100s,itr9,Node4,"[11731, 8119, 11569, 9535, 1475]"
644,256-100s,itr9,Node 3,"[11731, 8119, 11569, 9535, 1475]"
645,256-100s,itr9,Node 1,"[11731, 8119, 11569, 9535, 1475]"
646,256-100s,itr10,Node4,"[11151, 6208, 8710, 6070, 4780]"
647,256-100s,itr10,Node5,"[11151, 6208, 8710, 6070, 4780]"
648,256-100s,itr10,Node 2,"[11151, 6208, 8710, 6070, 4780]"
649,256-100s,itr10,Node 3,"[11151, 6208, 8710, 6070, 4780]"
650,256-100s,itr10,Node 1,"[11151, 6208, 8710, 6070, 4780]"
651,128-100s,itr1,Node4,"[8709, 6719, 5708, 9478, 10060]"
652,128-100s,itr1,Node 2,"[8709, 6719, 5708, 9478, 10060]"
653,128-100s,itr1,Node5,"[8709, 6719, 5708, 9478, 10060]"
654,128-100s,itr1,Node 3,"[8709, 6719, 5708, 9478, 10060]"
655,128-100s,itr1,Node 1,"[8709, 6719, 5708, 9478, 10060]"
656,128-100s,itr2,Node 3,"[7226, 15961, 8550, 7907, 14129]"
657,128-100s,itr2,Node4,"[7226, 15961, 8550, 7907, 14129]"
658,128-100s,itr2,Node 2,"[7226, 15961, 8550, 7907, 14129]"
659,128-100s,itr2,Node 1,"[7226, 15961, 8550, 7907, 14129]"
660,128-100s,itr2,Node5,"[7226, 15961, 8550, 7907, 14129]"
661,128-100s,itr3,Node4,"[13633, 19696, 12053, 9572, 9575, 1316, 4631]"
662,128-100s,itr3,Node5,"[12152, 12053, 9572, 9575, 1316, 4631]"
663,128-100s,itr3,Node 2,"[19696, 12152, 12053, 9572, 9575, 1316, 4631]"
664,128-100s,itr3,Node 3,"[16944, 12152, 12053, 9572, 9575, 1316, 4631]"
665,128-100s,itr3,Node 1,"[12152, 19696, 12053, 9572, 9575, 1316, 4631]"
666,128-100s,itr4,Node5,"[10272, 12299, 7357, 8175, 12052, 6953]"
667,128-100s,itr4,Node4,"[10272, 12299, 7357, 8175, 12052, 6953]"
668,128-100s,itr4,Node 2,"[10272, 12299, 7357, 8175, 12052, 6953]"
669,128-100s,itr4,Node 3,"[10272, 12299, 7357, 8175, 12052, 6953]"
670,128-100s,itr4,Node 1,"[10272, 12299, 7357, 8175, 12052, 6953]"
671,128-100s,itr5,Node5,"[12134, 11266, 11300, 8587, 5897, 4574]"
672,128-100s,itr5,Node4,"[12134, 11266, 11300, 8587, 5897, 4574]"
673,128-100s,itr5,Node 2,"[12134, 11266, 11300, 8587, 5897, 4574]"
674,128-100s,itr5,Node 3,"[12134, 11266, 11300, 8587, 5897, 4574]"
675,128-100s,itr5,Node 1,"[12134, 11266, 11300, 8587, 5897, 4574]"
676,128-100s,itr6,Node 3,"[9033, 5735, 15857, 7695, 4812]"
677,128-100s,itr6,Node5,"[9033, 5735, 15857, 7695, 4812]"
678,128-100s,itr6,Node 2,"[9033, 5735, 15857, 7695, 4812]"
679,128-100s,itr6,Node 1,"[9033, 5735, 15857, 7695, 4812]"
680,128-100s,itr6,Node4,"[9033, 5735, 15857, 7695, 4812]"
681,128-100s,itr7,Node5,"[10548, 9382, 7795, 7829, 4373]"
682,128-100s,itr7,Node4,"[10548, 9382, 7795, 7829, 4373]"
683,128-100s,itr7,Node 2,"[10548, 9382, 7795, 7829, 4373]"
684,128-100s,itr7,Node 3,"[10548, 9382, 7795, 7829, 4373]"
685,128-100s,itr7,Node 1,"[10548, 9382, 7795, 7829, 4373]"
686,128-100s,itr8,Node4,"[11018, 13049, 8591, 11692, 4215]"
687,128-100s,itr8,Node5,"[11018, 13049, 8591, 11692, 4215]"
688,128-100s,itr8,Node 1,"[11018, 13049, 8591, 11692, 4215]"
689,128-100s,itr8,Node 2,"[11018, 13049, 8591, 11692, 4215]"
690,128-100s,itr8,Node 3,"[11018, 13049, 8591, 11692, 4215]"
691,128-100s,itr9,Node 1,"[10441, 7155, 17634, 7714, 14819, 2617]"
692,128-100s,itr9,Node 2,"[10441, 17634, 7155, 7714, 14819, 2617]"
693,128-100s,itr9,Node 3,"[10441, 7155, 7714, 14819, 2617]"
694,128-100s,itr9,Node5,"[10441, 7155, 7714, 14819, 2617]"
695,128-100s,itr9,Node4,"[10441, 7155, 7714, 14819, 2617]"
696,128-100s,itr10,Node4,"[11372, 11305, 9790, 1744]"
697,128-100s,itr10,Node 2,"[11372, 11305, 9790, 9599, 1744]"
698,128-100s,itr10,Node5,"[11372, 11305, 9790, 9599, 1744]"
699,128-100s,itr10,Node 3,"[11372, 11305, 9790, 9599, 1744]"
700,128-100s,itr10,Node 1,"[11372, 11305, 9790, 9599, 1744]"
701,64-100s,itr1,Node 1,"[7268, 7649, 7149, 8398, 9437, 5762]"
702,64-100s,itr1,Node 2,"[7268, 7649, 7149, 8398, 9437, 5762]"
703,64-100s,itr1,Node 3,"[7268, 7649, 7149, 8398, 9437, 5762]"
704,64-100s,itr1,Node4,"[7268, 7649, 7149, 8398, 9437, 5762]"
705,64-100s,itr1,Node5,"[7268, 7649, 7149, 8398, 9437, 5762]"
706,64-100s,itr10,Node 1,"[7465, 6156, 7583, 7491, 6241, 3941]"
707,64-100s,itr10,Node 2,"[7465, 6156, 7583, 7491, 6241, 3941]"
708,64-100s,itr10,Node 3,"[7465, 6156, 7583, 7491, 6241, 3941]"
709,64-100s,itr10,Node4,"[7465, 6156, 7583, 7491, 6241, 3941]"
710,64-100s,itr10,Node5,"[7465, 6156, 7583, 7491, 6241, 3941]"
711,64-100s,itr2,Node 1,"[7688, 11317, 6271, 6282, 11452, 6271, 6271, 187]"
712,64-100s,itr2,Node 2,"[11317, 7688, 6271, 11452, 6282, 6271, 187]"
713,64-100s,itr2,Node 3,"[11317, 6271, 11452, 6271, 6271, 187]"
714,64-100s,itr2,Node4,"[6702, 11317, 6271, 11452, 6271, 6271, 187]"
715,64-100s,itr2,Node5,"[7373, 11317, 6271, 11452, 6271, 6271, 187]"
716,64-100s,itr3,Node 1,"[6271, 6271, 2513, 5691, 5904]"
717,64-100s,itr3,Node 2,"[11001, 6271, 13641, 5691, 5904]"
718,64-100s,itr3,Node 3,"[11001, 6271, 13641, 5691, 2513, 5904]"
719,64-100s,itr3,Node4,"[11001, 6271, 6271, 13641, 5691, 5904]"
720,64-100s,itr3,Node5,"[11001, 6271, 6271, 13641, 5691, 5904]"
721,64-100s,itr4,Node 1,"[7754, 10738, 6271, 6271, 11007, 187, 6271, 1496]"
722,64-100s,itr4,Node 2,"[7754, 10738, 6271, 11007, 187, 6271]"
723,64-100s,itr4,Node 3,"[7754, 10738, 6271, 6271, 187, 6271, 1496]"
724,64-100s,itr4,Node4,"[7754, 10738, 6271, 6271, 187, 1496]"
725,64-100s,itr4,Node5,"[7754, 10738, 6271, 6271, 11007, 187, 6271, 1496]"
726,64-100s,itr5,Node 1,"[7425, 6611, 7087, 8477, 7547, 12894, 6920, 1814]"
727,64-100s,itr5,Node 2,"[7425, 6611, 16867, 7087, 8477, 12894, 7547, 6920, 1814]"
728,64-100s,itr5,Node 3,"[7425, 6611, 7087, 16867, 8477, 7547, 6920, 1814]"
729,64-100s,itr5,Node4,"[7425, 6611, 7741, 7087, 8477, 12894, 12894, 6920, 1814]"
730,64-100s,itr5,Node5,"[6611, 7087, 8477, 7547, 6920, 1814]"
731,64-100s,itr6,Node 1,"[7596, 7794, 7333, 8030, 9871, 6792]"
732,64-100s,itr6,Node 2,"[7596, 7794, 7333, 8030, 9871, 6792]"
733,64-100s,itr6,Node 3,"[7596, 7794, 7333, 8030, 9871, 6792]"
734,64-100s,itr6,Node4,"[7596, 7794, 7333, 8030, 9871, 6792]"
735,64-100s,itr6,Node5,"[7596, 7794, 7333, 8030, 9871, 6792]"
736,64-100s,itr7,Node 1,"[7886, 8740, 7031, 7978, 9739, 7926]"
737,64-100s,itr7,Node 2,"[7886, 8740, 7031, 7978, 9739, 7926]"
738,64-100s,itr7,Node 3,"[7886, 8740, 7031, 7978, 9739, 7926]"
739,64-100s,itr7,Node4,"[7886, 8740, 7031, 7978, 9739, 7926]"
740,64-100s,itr7,Node5,"[7886, 8740, 7031, 7978, 9739, 7926]"
741,64-100s,itr8,Node 1,"[9016, 6271, 7852, 2794, 11493]"
742,64-100s,itr8,Node 2,"[9016, 6271, 7852, 14274, 4277, 2794, 11493]"
743,64-100s,itr8,Node 3,"[9016, 6271, 7852, 4277, 14274, 2794, 11493]"
744,64-100s,itr8,Node4,"[9016, 6271, 7852, 7701, 4277, 2794, 11493]"
745,64-100s,itr8,Node5,"[9016, 6271, 7852, 4277, 2794, 11493]"
746,64-100s,itr9,Node 1,"[8425, 5850, 8517, 13394, 7333, 5715, 1005]"
747,64-100s,itr9,Node 2,"[8425, 5850, 13394, 8517, 7333, 5715, 1005]"
748,64-100s,itr9,Node 3,"[8425, 5850, 8517, 7333, 5715, 1005]"
749,64-100s,itr9,Node4,"[8425, 5850, 6900, 8517, 7333, 5715, 1005]"
750,64-100s,itr9,Node5,"[8425, 5850, 8398, 13394, 7333, 5715, 1005]"
751,32-100s,itr1,Node5,"[2609, 3718, 3521, 4270, 5651, 3136, 3136, 3136, 3136, 3136, 1756]"
752,32-100s,itr1,Node4,"[2609, 3390, 4152, 5375, 5651, 4355, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1756]"
753,32-100s,itr1,Node 2,"[2609, 6426, 4336, 5375, 5651, 4355, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1756]"
754,32-100s,itr1,Node 3,[]
755,32-100s,itr1,Node 1,"[2609, 3692, 4152, 5651, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1756]"
756,32-100s,itr2,Node5,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
757,32-100s,itr2,Node4,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
758,32-100s,itr2,Node 2,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
759,32-100s,itr2,Node 1,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
760,32-100s,itr2,Node 3,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
761,32-100s,itr3,Node5,"[3574, 3547, 7715, 3136, 6356, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 688]"
762,32-100s,itr3,Node4,"[2619, 5624, 5322, 5585, 4047, 4139, 3398, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 340]"
763,32-100s,itr3,Node 2,"[3639, 7715, 3136, 6356, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 688]"
764,32-100s,itr3,Node 3,"[3521, 3639, 7715, 3136, 6356, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 688]"
765,32-100s,itr3,Node 1,"[3547, 3639, 7715, 3136, 6356, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 688]"
766,32-100s,itr4,Node4,"[3639, 3521, 7715, 3136, 6356, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 688, 5138, 3140, 7386, 3136, 6545, 3136, 6610, 3136, 3933, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1820, 1820]"
767,32-100s,itr4,Node5,"[5138, 3140, 3136, 3136, 6545, 3136, 6610, 3136, 3933, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1820]"
768,32-100s,itr4,Node 2,"[5138, 3140, 7386, 3136, 6545, 3136, 6610, 3136, 3933, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1820]"
769,32-100s,itr4,Node 3,"[5138, 3140, 3136, 3136, 6545, 3136, 6610, 3136, 3933, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1820]"
770,32-100s,itr4,Node 1,"[5138, 3140, 7386, 3140, 3136, 6545, 3136, 6610, 3136, 3933, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 3136, 1820, 1820]"
771,32-100s,itr5,Node4,"[3902, 5230, 3140, 5546, 3140, 5072, 3136, 3452, 3136, 1469]"
772,32-100s,itr5,Node5,"[3902, 5230, 3140, 5546, 3140, 5072, 3136, 3452, 3136, 1469]"
773,32-100s,itr5,Node 2,"[3902, 5230, 3140, 5546, 3140, 5072, 3136, 3452, 3136, 1469]"
774,32-100s,itr5,Node 3,"[3902, 5230, 3140, 5546, 3140, 3136, 3452, 3136, 1469]"
775,32-100s,itr5,Node 1,"[3902, 5230, 3140, 5546, 3140, 5072, 3136, 3452, 3136, 1469]"
776,32-100s,itr6,Node4,"[3613, 5204, 3140, 4652, 3140, 3140, 4884, 3136, 3136, 3136, 3136, 3136, 1361]"
777,32-100s,itr6,Node5,"[3613, 3140, 3140, 4652, 3136, 3140, 3140, 4884, 3136, 3136, 3136, 3136, 1361]"
778,32-100s,itr6,Node 1,"[3613, 5204, 3140, 4652, 3140, 3140, 4884, 3136, 3136, 3136, 3136, 3136, 1361]"
779,32-100s,itr6,Node 2,"[3613, 5204, 3140, 4652, 3136, 4884, 3140, 4880, 3136, 3136, 3136, 3136, 1361]"
780,32-100s,itr6,Node 3,"[3613, 3140, 3140, 4652, 3140, 3140, 4884, 3136, 3136, 3136, 3136, 3136, 1361]"
781,32-100s,itr7,Node4,"[4730, 3337, 5388, 3140, 3666, 3140, 4825, 3136, 3136, 582]"
782,32-100s,itr7,Node5,"[4730, 3337, 5388, 3140, 3666, 3140, 4825, 3136, 3136, 582]"
783,32-100s,itr7,Node 2,"[4730, 3337, 5388, 3140, 3666, 3140, 4825, 3136, 3136, 582]"
784,32-100s,itr7,Node 3,"[4730, 3337, 5388, 3140, 3666, 3140, 4825, 3136, 3136, 582]"
785,32-100s,itr7,Node 1,"[4730, 3337, 5388, 3140, 3666, 3140, 4825, 3136, 3136, 582]"
786,32-100s,itr8,Node 2,"[4612, 3298, 5716, 3140, 4138, 3136, 3136, 3136, 2152]"
787,32-100s,itr8,Node 1,"[4612, 3298, 5716, 3140, 4138, 3136, 3136, 3136, 2152]"
788,32-100s,itr8,Node 3,"[4612, 3298, 5716, 3140, 4138, 3136, 3136, 3136, 2152]"
789,32-100s,itr8,Node4,"[4612, 3298, 5716, 3140, 3140, 4138, 3136, 3136, 3136, 2152]"
790,32-100s,itr8,Node5,"[4612, 3298, 3140, 3140, 4138, 3136, 3136, 3136, 2152]"
791,32-100s,itr9,Node4,"[3482, 3140, 6177, 3140, 3136, 3136, 3821, 3136, 3136, 3136, 2985]"
792,32-100s,itr9,Node 2,"[3482, 6177, 4099, 3140, 6111, 3140, 3136, 3821, 3136, 3136, 3136, 2985]"
793,32-100s,itr9,Node5,"[3482, 3140, 3140, 6111, 3136, 3136, 3821, 3136, 3136, 3136, 2985]"
794,32-100s,itr9,Node 3,"[3482, 3652, 6177, 3140, 3140, 6111, 3136, 3821, 3136, 3136, 3136, 2985]"
795,32-100s,itr9,Node 1,"[3482, 4099, 6177, 3140, 3140, 6111, 3136, 3821, 3136, 3136, 3136, 2985]"
796,32-100s,itr10,Node 2,"[3574, 4849, 3140, 5270, 3140, 3140, 8164, 5269, 3153, 6015, 3245, 3136, 3136, 3136, 1146]"
797,32-100s,itr10,Node 3,"[3574, 3140, 3140, 3140, 3140, 5269, 3153, 3136, 3136, 3136, 1146]"
798,32-100s,itr10,Node 1,"[3574, 4849, 3140, 3140, 3140, 3140, 3140, 5269, 3153, 6015, 3136, 3136, 3136, 1146]"
799,32-100s,itr10,Node5,"[3574, 4849, 3140, 5270, 3140, 5269, 8164, 3153, 6015, 6015, 3136, 3136, 3136, 1146]"
800,32-100s,itr10,Node4,"[3574, 3140, 3140, 3140, 3140, 3140, 5269, 3153, 3245, 6015, 3136, 3136, 3136, 1146]"
801,16- 100s,itr1,Node4,"[1878, 1838, 1720, 1878, 2049, 1628, 1865, 1996, 1970, 1917, 1878, 1575, 1575, 1681, 2377, 1575, 1575, 1575, 1575, 2417, 3510]"
802,16- 100s,itr1,Node 3,"[1930, 1838, 1720, 1878, 2049, 1628, 1865, 1996, 1970, 1917, 1878, 1575, 1575, 1681, 2377, 1575, 1575, 1575, 1575, 2417, 3510]"
803,16- 100s,itr1,Node 2,"[2548, 1838, 1720, 1878, 2049, 1628, 1865, 1996, 1970, 1917, 1878, 6586, 1575, 1681, 2377, 1575, 1575, 1575, 1575, 2417, 3510]"
