,0,1,2,0
804,16- 100s,itr1,Node5,"[1996, 1838, 1720, 1878, 2049, 1628, 1865, 1996, 1970, 1917, 1878, 1575, 1575, 1681, 2377, 1575, 1575, 1575, 1575, 2417, 3510]"
805,16- 100s,itr1,Node 1,"[1957, 1838, 1720, 1878, 2049, 1878, 1996, 1970, 1917, 1878, 2141, 2114, 2154, 1681, 2377, 1575, 1575, 1575, 1575, 2417, 3510]"
806,16- 100s,itr2,Node4,"[1694, 1865, 1957, 2036, 2049, 2035, 1799, 1786, 1825, 1575, 1575, 1838, 1575, 1575, 2745, 1575, 2009, 1575, 2561, 1746, 2758, 2272, 2233, 2312, 3245, 1006]"
807,16- 100s,itr2,Node 2,"[1694, 1865, 1957, 2036, 2049, 2035, 5624, 1575, 1575, 1575, 1575, 1746, 2758, 2272, 2233, 2312, 3245, 1006]"
808,16- 100s,itr2,Node5,"[1694, 1865, 1957, 2036, 2049, 2035, 1799, 1786, 1825, 1575, 1575, 1838, 1575, 1575, 2745, 1575, 2009, 1575, 2561, 1746, 2758, 2272, 2233, 2312, 3245, 1006]"
809,16- 100s,itr2,Node 3,"[1694, 1865, 1957, 2036, 2049, 2035, 1799, 1786, 1825, 1575, 1575, 1838, 1575, 2745, 1575, 2009, 1575, 2561, 1746, 2758, 2272, 2233, 2312, 3245, 1006]"
810,16- 100s,itr2,Node 1,"[1694, 1865, 1957, 2036, 2049, 2035, 1799, 1786, 1825, 1575, 1838, 1575, 2745, 2009, 1575, 2561, 1746, 2758, 2272, 2233, 2312, 3245, 1006]"
811,16- 100s,itr3,Node 2,"[1707, 2167, 1602, 5730, 1904, 1575, 7715, 5388, 1575, 5177, 1575, 1575, 5164, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1008]"
812,16- 100s,itr3,Node 3,"[1707, 1602, 1575, 1904, 1575, 1575, 5388, 1575, 1575, 1575, 1575, 5164, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1008]"
813,16- 100s,itr3,Node4,"[1707, 1575, 1602, 1904, 1575, 1575, 5388, 1575, 1575, 5164, 1575, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1008]"
814,16- 100s,itr3,Node 1,"[1707, 2167, 1602, 1904, 1575, 5388, 1575, 1575, 5177, 1575, 5164, 6770, 1575, 3168, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1008]"
815,16- 100s,itr3,Node5,"[1707, 2167, 1602, 1904, 5730, 1575, 5388, 7715, 1575, 3889, 1575, 1575, 1575, 3168, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1008]"
816,16- 100s,itr4,Node5,"[1917, 3810, 1575, 4704, 1575, 2482, 1575, 2476, 3219, 1575, 3212, 1575, 3206, 5283, 1575, 1575, 1575, 3776, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 563]"
817,16- 100s,itr4,Node4,"[1602, 3810, 1575, 1575, 4139, 2482, 3219, 2476, 1575, 3219, 1575, 5283, 1575, 1575, 1575, 1575, 3776, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 563]"
818,16- 100s,itr4,Node 2,"[1917, 3810, 1602, 4704, 1575, 4139, 1575, 5427, 1575, 2476, 5283, 1575, 1575, 7360, 3206, 1575, 1575, 3776, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 563]"
819,16- 100s,itr4,Node 3,"[1917, 3810, 1575, 1575, 1575, 1575, 2482, 2476, 1575, 5283, 1575, 5283, 3206, 1575, 1575, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 563]"
820,16- 100s,itr4,Node 1,"[1917, 3810, 1575, 1575, 2482, 2476, 1575, 1575, 3219, 5283, 1575, 1575, 1575, 1575, 3776, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 563]"
821,16- 100s,itr4,Node 1,[]
822,16- 100s,itr4,Node 1,[]
823,16- 100s,itr5,Node4,"[1746, 1575, 1575, 3745, 1568, 1575, 3731, 1568, 1575, 1575, 4231, 1568, 1575, 1977, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 753]"
824,16- 100s,itr5,Node 2,"[1746, 3639, 1575, 3745, 1575, 1568, 3731, 1575, 1568, 2075, 1575, 4231, 1575, 1568, 1977, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 753]"
825,16- 100s,itr5,Node5,"[1746, 1575, 1575, 3745, 1568, 3731, 1568, 1575, 1575, 4231, 1575, 1568, 1977, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 753]"
826,16- 100s,itr5,Node 3,"[1746, 1575, 1575, 3745, 1568, 1575, 1568, 1575, 1575, 4231, 1568, 1575, 1977, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 753]"
827,16- 100s,itr5,Node 1,"[1746, 3639, 1575, 1575, 3745, 1568, 1568, 1575, 1575, 1575, 1575, 4231, 1568, 1575, 1977, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 753]"
828,16- 100s,itr6,Node5,"[2180, 1654, 2851, 1575, 1575, 1575, 1575, 3902, 1575, 1575, 1575, 2659, 1568, 1568, 1568, 1568, 1498]"
829,16- 100s,itr6,Node4,"[2180, 1654, 2851, 1575, 1575, 1575, 3902, 1575, 3192, 1575, 2659, 1568, 1568, 1568, 1568, 1498]"
830,16- 100s,itr6,Node 1,"[2180, 1654, 2851, 1575, 1575, 1575, 3902, 1575, 1575, 1575, 2659, 1568, 1568, 1568, 1568, 1498]"
831,16- 100s,itr6,Node 2,"[2180, 1654, 2851, 1575, 1575, 1575, 3902, 1957, 1575, 3192, 1575, 2659, 1568, 1568, 1568, 1568, 1498]"
832,16- 100s,itr6,Node 3,"[2180, 1654, 2851, 1575, 1575, 1575, 1957, 3902, 1575, 1575, 1575, 2659, 1568, 1568, 1568, 1568, 1498]"
833,16- 100s,itr7,Node5,"[2548, 1602, 1602, 2114, 1575, 2141, 1654, 2101, 1575, 2614, 1575, 1746, 3074, 1575, 1575, 2322, 2309, 1568, 600]"
834,16- 100s,itr7,Node4,"[2548, 1759, 1602, 2114, 1575, 1654, 1575, 2785, 2614, 1575, 1746, 3074, 7386, 1575, 5874, 1575, 1575, 2309, 1568, 600]"
835,16- 100s,itr7,Node 2,"[2548, 1759, 1602, 2114, 3482, 1575, 1654, 1575, 2614, 1575, 7386, 3074, 1575, 2322, 1575, 1575, 2309, 1568, 600]"
836,16- 100s,itr7,Node 3,"[2548, 1602, 1602, 2114, 2141, 1575, 1654, 1575, 2101, 2614, 1575, 1746, 3074, 1575, 5874, 1575, 1575, 2309, 1568, 600]"
837,16- 100s,itr7,Node 1,"[2548, 1759, 1602, 2114, 2141, 1654, 1575, 1575, 2614, 2785, 1575, 1746, 3074, 1575, 5874, 1575, 1575, 2309, 1568, 600]"
838,16- 100s,itr8,Node5,"[2009, 1825, 2719, 1575, 1575, 3705, 1575, 3692, 6584, 1575, 4454, 6361, 1575, 3469, 2568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1125]"
839,16- 100s,itr8,Node4,"[2009, 2719, 1575, 1575, 1575, 3692, 1575, 4454, 1575, 3469, 1575, 2568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1125]"
840,16- 100s,itr8,Node 1,"[2009, 2719, 1575, 1575, 1575, 1575, 1641, 6584, 1575, 4454, 1575, 1575, 2568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1125]"
841,16- 100s,itr8,Node 2,"[2719, 1825, 1575, 3705, 1575, 1575, 6584, 3692, 1575, 6361, 4454, 1575, 2568, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1125]"
842,16- 100s,itr8,Node 3,"[2009, 2719, 1575, 1720, 3705, 1575, 1575, 4454, 1575, 3469, 2568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1125]"
843,16- 100s,itr9,Node5,"[2456, 1575, 2930, 1568, 2864, 1575, 1575, 2433, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 458]"
844,16- 100s,itr9,Node4,"[2456, 1575, 2930, 1568, 2864, 1575, 1575, 2433, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 458]"
845,16- 100s,itr9,Node 2,"[2456, 1575, 2930, 2864, 1575, 2433, 1575, 1568, 1568, 1568, 1568, 1568, 1568, 458]"
846,16- 100s,itr9,Node 3,"[2456, 1575, 2930, 1568, 2864, 1575, 1575, 2433, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 458]"
847,16- 100s,itr9,Node 1,"[2456, 1575, 2930, 1568, 1575, 1575, 2433, 1568, 1568, 1568, 1568, 1568, 1568, 1568, 458]"
848,16- 100s,itr10,Node 2,"[1851, 2312, 1575, 2706, 1575, 1575, 2693, 1575, 1575, 5282, 2312, 1575, 4533, 1568, 1568, 1568, 1568, 1568, 1375]"
849,16- 100s,itr10,Node5,"[1851, 1575, 2706, 1575, 1575, 1575, 2312, 5282, 1575, 4533, 1568, 1568, 1568, 1568, 1375]"
850,16- 100s,itr10,Node4,"[1851, 2312, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1891, 1575, 5282, 1575, 4533, 1568, 1568, 1568, 1568, 1568, 1375]"
851,16- 100s,itr10,Node 3,"[1851, 2312, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1575, 1891, 2312, 1694, 1575, 4533, 1568, 1568, 1568, 1568, 1568, 1375]"
852,16- 100s,itr10,Node 1,"[1851, 2312, 1575, 1575, 1575, 1575, 1575, 1575, 2312, 1575, 1694, 4533, 1568, 1568, 1568, 1568, 1568, 1375]"
853,8-100s,itr1,Node 2,"[793, 846, 1845, 912, 1319, 793, 1595, 1135, 964, 964, 793, 793, 793, 793, 793, 793, 1687, 793, 7734, 793, 793, 784, 793, 784, 793, 784, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 4198, 5398, 784, 784, 784, 679, 106, 784, 784, 784, 784, 231]"
854,8-100s,itr1,Node4,"[793, 872, 912, 833, 793, 793, 1595, 1135, 938, 793, 793, 793, 793, 793, 793, 793, 1687, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 5398, 784, 784, 784, 679, 106, 784, 784, 784, 784, 231]"
855,8-100s,itr1,Node5,"[793, 846, 859, 912, 833, 1069, 1148, 1372, 1135, 938, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 7734, 784, 784, 793, 784, 793, 784, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 4198, 5398, 784, 784, 784, 679, 106, 784, 784, 784, 784, 231]"
856,8-100s,itr1,Node 3,"[793, 872, 912, 1319, 1069, 793, 820, 925, 912, 925, 964, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 7734, 793, 784, 793, 784, 793, 784, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 4198, 5398, 784, 784, 784, 679, 106, 784, 784, 784, 784, 231]"
857,8-100s,itr1,Node 1,"[793, 898, 925, 833, 793, 1148, 1595, 1372, 1135, 938, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1687, 793, 7734, 793, 784, 784, 793, 793, 784, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 4198, 5398, 784, 784, 784, 679, 106, 784, 784, 784, 784, 231]"
858,8-100s,itr2,Node 2,"[793, 1069, 1661, 912, 793, 2068, 793, 793, 1543, 793, 793, 1595, 793, 793, 2174, 793, 793, 1911, 2318, 793, 793, 2857, 2870, 806, 1134, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 341]"
859,8-100s,itr2,Node 3,"[793, 1069, 1661, 793, 793, 793, 793, 793, 1543, 793, 793, 1595, 793, 793, 793, 1911, 793, 793, 793, 793, 793, 806, 1134, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 341]"
860,8-100s,itr2,Node 1,"[793, 1069, 912, 1661, 793, 793, 793, 793, 1543, 793, 793, 793, 2174, 793, 784, 793, 2318, 793, 793, 793, 806, 1134, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 341]"
861,8-100s,itr2,Node4,"[1069, 1188, 1661, 793, 2068, 793, 1543, 793, 1595, 793, 2174, 793, 793, 793, 2318, 793, 793, 2857, 793, 806, 1134, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 341]"
862,8-100s,itr2,Node5,"[793, 1188, 1069, 1661, 793, 793, 793, 793, 1543, 793, 1595, 793, 793, 2174, 793, 1911, 793, 2318, 793, 793, 793, 806, 1134, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 341]"
863,8-100s,itr3,Node4,"[793, 793, 793, 1792, 793, 793, 793, 2371, 793, 2384, 1437, 793, 1556, 793, 1806, 793, 1700, 793, 1516, 793, 1779, 793, 1884, 793, 1621, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 261]"
864,8-100s,itr3,Node5,"[793, 1148, 793, 793, 1792, 793, 793, 1437, 793, 1424, 2371, 793, 2384, 1437, 793, 1556, 793, 1806, 793, 1700, 793, 1516, 793, 1779, 793, 1884, 793, 1621, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 261]"
865,8-100s,itr3,Node 2,"[793, 1148, 793, 793, 1792, 793, 793, 1437, 793, 793, 2371, 1424, 2384, 793, 1437, 1556, 1806, 793, 1700, 793, 1516, 793, 1779, 793, 1884, 793, 1621, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 261]"
866,8-100s,itr3,Node 1,"[793, 1148, 793, 1792, 793, 793, 793, 2371, 793, 793, 1437, 793, 1556, 793, 1806, 793, 1700, 793, 1516, 793, 1779, 793, 1884, 793, 1621, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 261]"
867,8-100s,itr3,Node 3,"[793, 1148, 793, 793, 1792, 793, 793, 793, 793, 2371, 793, 2384, 1437, 793, 1556, 793, 793, 793, 1516, 793, 1779, 793, 1884, 793, 1621, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 261]"
868,8-100s,itr4,Node4,"[7261, 793, 793, 806, 833, 885, 885, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1004, 793, 872, 951, 793, 793, 793, 1661, 793, 793, 793, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 622]"
869,8-100s,itr4,Node5,"[7261, 793, 793, 806, 833, 885, 885, 793, 793, 793, 793, 793, 793, 793, 938, 793, 1004, 872, 793, 951, 833, 793, 793, 1661, 793, 793, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 622]"
870,8-100s,itr4,Node 3,"[7261, 793, 806, 793, 833, 885, 885, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1004, 793, 793, 951, 5329, 793, 1661, 793, 793, 793, 1526, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 622]"
871,8-100s,itr4,Node 2,"[7261, 793, 1240, 833, 885, 793, 793, 793, 793, 793, 951, 5329, 833, 793, 1661, 793, 793, 793, 793, 1526, 793, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 622]"
872,8-100s,itr4,Node 1,"[7261, 793, 806, 833, 885, 793, 793, 793, 793, 793, 793, 1004, 951, 793, 793, 1661, 793, 793, 793, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 622]"
873,8-100s,itr5,Node5,"[793, 793, 793, 793, 793, 793, 793, 793, 872, 859, 793, 1017, 793, 3133, 793, 793, 793, 793, 2371, 793, 793, 1569, 793, 793, 1542, 793, 793, 793, 793, 793, 1635, 793, 1621, 793, 793, 793, 793, 2318, 2305, 793, 793, 1385, 793, 793, 793, 1063, 784, 784, 784, 784, 286]"
874,8-100s,itr5,Node4,"[793, 793, 793, 793, 793, 793, 793, 793, 872, 793, 859, 1017, 793, 3133, 793, 793, 793, 793, 2371, 793, 793, 1569, 793, 793, 1542, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 2318, 793, 2305, 793, 793, 793, 1385, 793, 793, 793, 1063, 784, 784, 784, 784, 286]"
875,8-100s,itr5,Node 2,"[793, 793, 793, 1858, 793, 793, 2279, 793, 872, 2555, 793, 1017, 3133, 793, 793, 793, 2371, 1569, 793, 1542, 793, 793, 793, 1635, 793, 793, 3094, 793, 793, 793, 2318, 2318, 793, 2305, 793, 1385, 793, 793, 793, 793, 1063, 784, 784, 784, 784, 286]"
876,8-100s,itr5,Node 1,"[793, 793, 793, 793, 793, 872, 793, 1017, 793, 793, 793, 793, 793, 2371, 793, 793, 1569, 793, 1542, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1385, 793, 793, 793, 1063, 784, 784, 784, 784, 286]"
877,8-100s,itr5,Node 3,"[793, 793, 793, 793, 793, 793, 793, 872, 1017, 793, 793, 793, 793, 793, 2371, 793, 1569, 793, 1542, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 2305, 793, 793, 793, 793, 793, 1063, 784, 784, 784, 784, 286]"
878,8-100s,itr6,Node4,"[793, 793, 1266, 793, 990, 793, 1043, 1135, 793, 793, 793, 1464, 793, 1332, 793, 1661, 793, 2463, 793, 2686, 793, 793, 793, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 494]"
879,8-100s,itr6,Node5,"[793, 793, 793, 820, 990, 1043, 885, 1135, 793, 1990, 793, 1464, 793, 1332, 793, 1661, 793, 2463, 793, 2686, 793, 793, 793, 1077, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 494]"
880,8-100s,itr6,Node 2,"[793, 793, 1266, 793, 1595, 990, 1043, 1648, 1135, 793, 1990, 1293, 793, 1464, 793, 1332, 1661, 793, 2463, 793, 2686, 793, 793, 793, 1077, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 494]"
881,8-100s,itr6,Node 3,"[793, 793, 1266, 990, 1595, 1043, 1135, 1648, 793, 1293, 1990, 793, 1464, 793, 1332, 793, 1661, 793, 2463, 793, 2686, 793, 793, 793, 1077, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 494]"
882,8-100s,itr6,Node 1,"[793, 793, 820, 793, 990, 885, 1043, 1135, 793, 793, 793, 1464, 793, 1332, 793, 1661, 793, 2463, 793, 2686, 793, 793, 793, 1077, 784, 784, 784, 784, 784, 784, 784, 784, 784, 494]"
883,8-100s,itr7,Node5,"[938, 793, 885, 1911, 793, 793, 793, 793, 793, 793, 793, 898, 793, 2502, 793, 938, 793, 793, 793, 1700, 793, 1293, 793, 1227, 793, 1201, 793, 2174, 793, 2305, 793, 1459, 784, 784, 784, 784, 784, 784, 213]"
884,8-100s,itr7,Node4,"[938, 1056, 793, 1122, 1911, 793, 793, 793, 793, 793, 1845, 898, 1727, 2568, 793, 1621, 2502, 793, 793, 793, 793, 793, 1700, 793, 1293, 793, 1227, 793, 1201, 793, 2174, 793, 2305, 793, 1459, 784, 784, 784, 784, 784, 784, 213]"
885,8-100s,itr7,Node 2,"[938, 1056, 1911, 1122, 793, 1174, 793, 793, 1845, 793, 898, 2568, 1727, 793, 2502, 793, 793, 938, 793, 1227, 793, 793, 1700, 793, 1293, 793, 1227, 793, 1201, 2174, 793, 2305, 793, 1459, 784, 784, 784, 784, 784, 784, 213]"
886,8-100s,itr7,Node 3,"[938, 1056, 793, 1911, 793, 793, 793, 793, 793, 793, 793, 898, 793, 1727, 793, 793, 2502, 793, 793, 793, 793, 793, 1700, 793, 1293, 793, 1227, 793, 1201, 793, 2174, 793, 2305, 793, 1459, 784, 784, 784, 784, 784, 784, 213]"
887,8-100s,itr7,Node 1,"[938, 1056, 885, 793, 1911, 793, 793, 793, 793, 793, 793, 793, 793, 898, 1188, 1727, 793, 793, 2502, 793, 793, 793, 793, 793, 1700, 793, 1293, 793, 1227, 793, 1201, 793, 2174, 793, 2305, 793, 1459, 784, 784, 784, 784, 784, 784, 213]"
888,8-100s,itr8,Node4,"[1266, 872, 990, 1700, 793, 793, 793, 793, 793, 1924, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1621, 793, 1383, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 437]"
889,8-100s,itr8,Node5,"[1266, 793, 990, 1700, 793, 793, 793, 793, 793, 1924, 793, 793, 793, 793, 793, 793, 793, 793, 3541, 793, 793, 793, 793, 1383, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 437]"
890,8-100s,itr8,Node 1,"[1266, 990, 872, 1700, 793, 793, 793, 793, 1924, 793, 793, 793, 793, 793, 793, 793, 3541, 793, 793, 1621, 793, 1383, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 437]"
891,8-100s,itr8,Node 2,"[1266, 793, 1700, 793, 793, 793, 1924, 793, 793, 793, 793, 793, 793, 3541, 3659, 793, 1030, 793, 1621, 793, 1383, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 437]"
892,8-100s,itr8,Node 3,"[1266, 793, 990, 1700, 793, 793, 793, 793, 793, 1924, 793, 793, 793, 793, 793, 793, 793, 793, 3541, 793, 793, 793, 1621, 793, 1383, 784, 784, 784, 784, 784, 784, 784, 784, 784, 784, 437]"
893,8-100s,itr9,Node 2,"[1319, 793, 1148, 1293, 793, 1543, 793, 1030, 793, 793, 1017, 1096, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 846, 1280, 266]"
894,8-100s,itr9,Node 3,"[1319, 793, 1148, 793, 1293, 793, 793, 1543, 793, 793, 793, 793, 1017, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 846, 1280, 266]"
895,8-100s,itr9,Node4,"[1319, 793, 1148, 793, 793, 1293, 793, 793, 1543, 793, 793, 793, 793, 1017, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 846, 1280, 266]"
896,8-100s,itr9,Node 1,"[1319, 793, 1148, 793, 793, 1293, 793, 793, 1543, 793, 793, 793, 793, 1017, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 846, 1280, 266]"
897,8-100s,itr9,Node5,"[1319, 793, 1148, 793, 793, 1293, 793, 793, 1543, 793, 1030, 793, 1017, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 846, 1280, 266]"
898,8-100s,itr10,Node 1,"[885, 793, 1188, 793, 793, 793, 793, 793, 793, 793, 2239, 1056, 1963, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1450, 2713, 793, 1661, 793, 1253, 521]"
899,8-100s,itr10,Node 2,"[1293, 925, 793, 1188, 793, 793, 1109, 793, 793, 2252, 793, 793, 793, 1056, 1963, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1450, 2713, 793, 1661, 793, 1253, 521]"
900,8-100s,itr10,Node 3,"[885, 1293, 793, 793, 1188, 793, 793, 793, 793, 793, 793, 2252, 793, 793, 1056, 1963, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1450, 2713, 793, 1661, 793, 1253, 521]"
901,8-100s,itr10,Node4,"[859, 1293, 793, 793, 1188, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1056, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1450, 2713, 793, 1661, 793, 1253, 521]"
902,8-100s,itr10,Node5,"[885, 925, 1293, 793, 793, 1188, 793, 793, 793, 793, 2252, 793, 2239, 793, 1056, 1963, 793, 793, 793, 793, 793, 793, 793, 793, 793, 793, 1450, 2713, 793, 1661, 793, 1253, 521]"
